t_rel,estop,throttle,brake,steer,mode
20.736803886,0,0.0,0.0,-0.0,N
20.787890047,0,0.0,0.0,-0.0,N
20.838174105,0,0.0,0.0,-0.0,N
20.888810813,0,0.0,0.0,-0.0,N
20.9395588,0,0.0,0.0,-0.0,N
20.991889276,0,0.0,0.0,-0.0,N
21.051295011,0,0.0,0.0,-0.0,N
21.091694449,0,0.0,0.0,-0.0,N
21.142185996,0,0.0,0.0,-0.0,N
21.198629124,0,0.0,0.0,-0.0,N
21.245511647,0,0.0,0.0,-0.0,N
21.295352584,0,0.0,0.0,-0.0,N
21.349488964,0,0.0,0.0,-0.0,N
21.401950002,0,0.0,0.0,-0.0,N
21.454186363,0,0.0,0.0,-0.0,N
21.546868916,0,0.0,0.0,-0.0,N
21.554371803,0,0.0,0.0,-0.0,N
21.598984058,0,0.0,0.0,-0.0,N
21.650274985,0,0.0,0.0,-0.0,N
21.698943636,0,0.0,0.0,-0.0,N
21.749862009,0,0.0,0.0,-0.0,N
21.803736206,0,0.0,0.0,-0.0,N
21.850975602,0,0.0,0.0,-0.0,N
21.903668196,0,0.0,0.0,-0.0,N
21.952296555,0,0.0,0.0,-0.0,N
22.000773741,0,0.0,0.0,-0.0,N
22.058026477,0,0.0,0.0,-0.0,N
22.101586324,0,0.0,0.0,-0.0,N
22.151909797,0,0.0,0.0,-0.0,N
22.201862989,0,0.0,0.0,-0.0,N
22.254173264,0,0.0,0.0,-0.0,N
22.305428633,0,0.0,0.0,-0.0,N
22.371215951,0,0.0,0.0,-0.0,N
22.410323398,0,0.0,0.0,-0.0,N
22.459272852,0,0.0,0.0,-0.0,N
22.507742679,0,0.0,0.0,-0.0,N
22.558109993,0,0.0,0.0,-0.0,N
22.60834604,0,0.0,0.0,-0.0,N
22.672798125,0,0.0,0.0,-0.0,N
22.710053141,0,0.0,0.0,-0.0,N
22.761099161,0,0.0,0.0,-0.0,N
22.814037932,0,0.0,0.0,-0.0,N
22.881623407,0,0.0,0.0,-0.0,N
22.920703627,0,0.0,0.0,-0.0,N
22.965221934,0,0.0,0.0,-0.0,N
23.018616964,0,0.0,0.0,-0.0,N
23.064904305,0,0.0,0.0,-0.0,N
23.116306583,0,0.0,0.0,-0.0,N
23.165999285,0,0.0,0.0,-0.0,N
23.217736612,0,0.0,0.0,-0.0,N
23.270459242,0,0.0,0.0,-0.0,N
23.320066469,0,0.0,0.0,-0.0,N
23.368185726,0,0.0,0.0,-0.0,N
23.415581829,0,0.0,0.0,-0.0,N
23.468212521,0,0.0,0.0,-0.0,N
23.517254775,0,0.0,0.0,-0.0,N
23.566377799,0,0.0,0.0,-0.0,N
23.620634546,0,0.0,0.0,-0.0,N
23.668042617,0,0.0,0.0,-0.0,N
23.723027573,0,0.0,0.0,-0.0,N
23.7677191,0,0.0,0.0,-0.0,N
23.825223028,0,0.0,0.0,-0.0,N
23.873065733,0,0.0,0.0,-0.0,N
23.920544885,0,0.0,0.0,-0.0,N
23.969344508,0,0.0,0.0,-0.0,N
24.020580761,0,0.0,0.0,-0.0,N
24.070794656,0,0.0,0.0,-0.0,N
24.122235842,0,0.0,0.0,-0.0,N
24.175502285,0,0.0,0.0,-0.0,N
24.222579725,0,0.0,0.0,-0.0,N
24.273761386,0,0.0,0.0,-0.0,N
24.326631724,0,0.0,0.0,-0.0,N
24.377249852,0,0.0,0.0,-0.0,N
24.426198566,0,0.0,0.0,-0.0,N
24.480662188,0,0.0,0.0,-0.0,N
24.532351923,0,0.0,0.0,-0.0,N
24.582838272,0,0.0,0.0,-0.0,N
24.632791905,0,0.0,0.0,-0.0,N
24.700781782,0,0.0,0.0,-0.0,N
24.731448006,0,0.0,0.0,-0.0,N
24.784172613,0,0.0,0.0,-0.0,N
24.841235813,0,0.0,0.0,-0.0,N
24.884312876,0,0.0,0.0,-0.0,N
24.934643337,0,0.0,0.0,-0.0,N
24.986400525,0,0.0,0.0,-0.0,N
25.038456215,0,0.0,0.0,-0.0,N
25.088632666,0,0.0,0.0,-0.0,N
25.134607428,0,0.0,0.0,-0.0,N
25.1846769,0,0.0,0.0,-0.0,N
25.234029909,0,0.0,0.0,-0.0,N
25.285738136,0,0.0,0.0,-0.0,N
25.343002865,0,0.0,0.0,-0.0,N
25.384956838,0,0.0,0.0,-0.0,N
25.436037884,0,0.0,0.0,-0.0,N
25.485508015,0,0.0,0.0,-0.0,N
25.534731774,0,0.0,0.0,-0.0,N
25.58932259,0,0.0,0.0,-0.0,N
25.641043713,0,0.0,0.0,-0.0,N
25.688406952,0,0.0,0.0,-0.0,N
25.739313882,0,0.0,0.0,-0.0,N
25.787142827,0,0.0,0.0,-0.0,N
25.842566013,0,0.0,0.0,-0.0,N
25.892169235,0,0.0,0.0,-0.0,N
