t_rel,x,y,yaw_q_z,yaw_q_w,vx,wz
7.961427063,-4.917994573359114,-2.0172074635942105,-0.9977634976337376,0.06684312073572274,0.5526703333333334,-0.376277491175672
8.010635774,-4.944983632456778,-2.020585803836411,-0.9983396353353771,0.057601844748465456,0.5526703333333334,-0.376277491175672
8.061331826,-4.974996968822973,-2.023860159572483,-0.9986980895810594,0.051011036718951394,0.5953751666666667,-0.26032627387093865
8.110647465,-5.004208571904669,-2.026662822172499,-0.9990048040265153,0.04460270767502634,0.5953751666666667,-0.26032627387093865
8.161325759,-5.036579737624928,-2.029454724454622,-0.9991424729986472,0.04140433129694801,0.641071,-0.12632817449542943
8.210648405,-5.068093447057137,-2.0319722516303815,-0.9992665962566694,0.03829190000000812,0.641071,-0.12632817449542943
8.261311662,-5.1019746162925275,-2.034532597189465,-0.9993109918068044,0.03711524826942266,0.6704825,-0.0464707213322473
8.310710553,-5.134996749771513,-2.036950827809412,-0.9993529213200396,0.03596857863612061,0.6704825,-0.0464707213322473
8.361544473,-5.16924771070905,-2.039396723198956,-0.9993765380600701,0.03530630503280264,0.67796,-0.02616797900262464
8.410623345,-5.20258432273951,-2.041733513548403,-0.9993991007974609,0.03466175594551763,0.67796,-0.02616797900262464
8.461594015,-5.237041375360394,-2.044106303941267,-0.9994191620728357,0.03407841665381479,0.6807848333333333,-0.023009774640238925
8.51064841,-5.2705135332716475,-2.046372578265737,-0.9994383224089017,0.03351178450157662,0.6807848333333333,-0.023009774640238925
8.561350798,-5.304955263363003,-2.048664702186802,-0.9994577009180616,0.032928772761559234,0.6807848333333333,-0.023009774640238925
8.61062721,-5.338436915392895,-2.050854248445027,-0.9994762118448522,0.03236204499508603,0.6807848333333333,-0.023009774640238925
8.661288035,-5.37281866345892,-2.053060579629276,-0.9994970892894879,0.03171070011591335,0.6797878333333334,-0.025716806950855188
8.710701292,-5.406314873409892,-2.055166816902067,-0.9995170191870821,0.031076170217228617,0.6797878333333334,-0.025716806950855188
8.761356998,-5.440650202804245,-2.0572747837714482,-0.9995429454278825,0.03023078307542057,0.678957,-0.033386731830934976
8.810725845,-5.474047050754347,-2.059269211374817,-0.9995674746111126,0.029408565071465633,0.678957,-0.033386731830934976
8.861610575,-5.508560904000771,-2.0612840273547786,-0.9995824807609369,0.028894015916987075,0.6817818333333333,-0.02030274232962266
8.910715811,-5.542156420025313,-2.0632109926147653,-0.9995968323965793,0.02839317986286361,0.6817818333333333,-0.02030274232962266
8.961637719,-5.576677758894363,-2.0651558788210624,-0.9996113172947281,0.027878564100369662,0.6817818333333333,-0.02030274232962266
9.010998246,-5.6103532010022,-2.067018753803633,-0.9996251912024149,0.027376579653701872,0.6817818333333333,-0.02030274232962266
9.061697879,-5.6448535684055825,-2.0688920831130946,-0.9996391427753142,0.02686231991907927,0.6817818333333333,-0.02030274232962266
9.110903482,-5.678409084307592,-2.070679958054923,-0.999652457747399,0.02636216454665114,0.6817818333333333,-0.02030274232962266
9.161550514,-5.71273754052287,-2.0724670176753466,-0.9996711720082864,0.02564269594990321,0.6787908333333333,-0.028423839261471604
9.210788177,-5.746077309211442,-2.07415518652962,-0.99968885035382,0.024943986815613793,0.6787908333333333,-0.028423839261471604
9.261502047,-5.780469433792538,-2.0758496319674338,-0.9997052059084552,0.024279647434285533,0.67796,-0.02616797900262464
9.310734751,-5.813789161338601,-2.0774475462439286,-0.9997206294555329,0.02363605383800681,0.67796,-0.02616797900262464
9.361533601,-5.848300523898389,-2.079057736595767,-0.999735862225806,0.022982727854285876,0.6797878333333334,-0.025716806950855188
