t_rel,estop,throttle,brake,steer,mode,watchdog
31.560898183,0,0.017724445089697838,0.0,-0.6397619843482971,D,0
31.61010923,0,0.017724445089697838,0.0,-0.6397619843482971,D,0
31.660919281,0,0.017059776932001114,0.0,-0.6469807028770447,D,0
31.710103291,0,0.017059776932001114,0.0,-0.6469807028770447,D,0
31.760909631,0,0.024038778617978096,0.0,-0.6447248458862305,D,0
31.810128901,0,0.024038778617978096,0.0,-0.6447248458862305,D,0
31.860940392,0,0.0013293332885950804,0.0,-0.6496877670288086,D,0
31.910109173,0,0.0013293332885950804,0.0,-0.6496877670288086,D,0
31.960916248,0,0.0,0.04054466634988785,-0.628933846950531,D,0
32.010066087,0,0.0,0.04054466634988785,-0.628933846950531,D,0
32.060840812,0,0.0,0.05815833434462547,-0.6393107771873474,D,0
32.110028564,0,0.0,0.05815833434462547,-0.6393107771873474,D,0
32.16080057,0,0.0,0.04807755723595619,-0.628933846950531,D,0
32.210036763,0,0.0,0.04807755723595619,-0.628933846950531,D,0
32.260878231,0,0.0,0.04630511254072189,-0.6316408514976501,D,0
32.310264034,0,0.0,0.04630511254072189,-0.6316408514976501,D,0
32.360837733,0,0.0,0.0557212233543396,-0.6338967084884644,D,0
32.410032011,0,0.0,0.0557212233543396,-0.6338967084884644,D,0
32.460838732,0,0.0,0.05693977698683739,-0.6343479156494141,D,0
32.510040978,0,0.0,0.05693977698683739,-0.6343479156494141,D,0
32.560823478,0,0.0,0.05760444328188896,-0.6415666341781616,D,0
32.610005695,0,0.0,0.05760444328188896,-0.6415666341781616,D,0
32.660847227,0,0.0,0.06646666675806046,-0.6316408514976501,D,0
32.710028643,0,0.0,0.06646666675806046,-0.6316408514976501,D,0
32.760861985,0,0.0,0.08419111371040344,-0.6316408514976501,D,0
32.810031755,0,0.0,0.08419111371040344,-0.6316408514976501,D,0
32.860969913,0,0.0,0.11011311411857605,-0.6496877670288086,D,0
32.910052752,0,0.0,0.11011311411857605,-0.6496877670288086,D,0
32.960762879,0,0.0,0.13614588975906372,-0.6266779899597168,D,0
33.010032218,0,0.0,0.13614588975906372,-0.6266779899597168,D,0
33.060709099,0,0.0,0.1518763303756714,-0.6239709258079529,D,0
33.110027485,0,0.0,0.1518763303756714,-0.6239709258079529,D,0
33.160643063,0,0.0,0.16018466651439667,-0.6469807028770447,D,0
33.210052765,0,0.0,0.16018466651439667,-0.6469807028770447,D,0
33.260744364,0,0.0,0.17347800731658936,-0.6496877670288086,D,0
33.310072285,0,0.0,0.17347800731658936,-0.6496877670288086,D,0
33.360689494,0,0.0,0.18355877697467804,-0.6654787659645081,D,0
33.410024263,0,0.0,0.18355877697467804,-0.6654787659645081,D,0
33.46072514,0,0.0,0.19441500306129456,-0.6573576927185059,D,0
33.51005063,0,0.0,0.19441500306129456,-0.6573576927185059,D,0
33.560712569,0,0.0,0.207597553730011,-0.6551018357276917,D,0
33.610018381,0,0.0,0.207597553730011,-0.6551018357276917,D,0
33.660718811,0,0.0,0.2184537798166275,-0.6523947715759277,D,0
33.710046956,0,0.0,0.2184537798166275,-0.6523947715759277,D,0
33.760710527,0,0.0,0.22598665952682495,-0.6623205542564392,D,0
33.810030609,0,0.0,0.22598665952682495,-0.6623205542564392,D,0
33.860707938,0,0.0,0.23041777312755585,-0.6442736983299255,D,0
33.910019734,0,0.0,0.23041777312755585,-0.6442736983299255,D,0
33.960676298,0,0.0,0.23606744408607483,-0.6420178413391113,D,0
34.010053043,0,0.0,0.23606744408607483,-0.6420178413391113,D,0
34.06069895,0,0.0,0.22598665952682495,-0.6469807028770447,D,0
34.110028372,0,0.0,0.22598665952682495,-0.6469807028770447,D,0
34.160699204,0,0.0,0.18743599951267242,-0.6343479156494141,D,0
34.210014356,0,0.0,0.18743599951267242,-0.6343479156494141,D,0
34.260724766,0,0.0,0.1450081169605255,-0.6212639212608337,D,0
34.310016402,0,0.0,0.1450081169605255,-0.6212639212608337,D,0
34.360694816,0,0.0,0.13348722457885742,-0.6212639212608337,D,0
34.410064905,0,0.0,0.13348722457885742,-0.6212639212608337,D,0
34.46068512,0,0.0,0.1385830044746399,-0.6366037726402283,D,0
34.510065223,0,0.0,0.1385830044746399,-0.6366037726402283,D,0
34.561215922,0,0.0,0.1208585575222969,-0.6420178413391113,D,0
34.610057158,0,0.0,0.1208585575222969,-0.6420178413391113,D,0
34.660770832,0,0.0,0.09748444706201553,-0.6081799268722534,D,0
34.710085056,0,0.0,0.09748444706201553,-0.6081799268722534,D,0
34.761423728,0,0.0,0.07599355280399323,-0.6135939955711365,D,0
34.810086718,0,0.0,0.07599355280399323,-0.6135939955711365,D,0
34.860849056,0,0.0,0.04752366617321968,-0.6366037726402283,D,0
34.910072766,0,0.0,0.04752366617321968,-0.6366037726402283,D,0
34.9610337,0,0.0,0.036778222769498825,-0.628933846950531,D,0
35.010063964,0,0.0,0.036778222769498825,-0.628933846950531,D,0
35.060905136,0,0.0,0.036778222769498825,-0.628933846950531,D,0
35.110051319,0,0.0,0.058269109576940536,-0.6190080642700195,D,0
35.161213438,0,0.0,0.058269109576940536,-0.6190080642700195,D,0
35.210065678,0,0.0,0.056385889649391174,-0.6420178413391113,D,0
35.260915073,0,0.0,0.056385889649391174,-0.6420178413391113,D,0
35.310051881,0,0.0,0.04486500099301338,-0.6420178413391113,D,0
35.360894781,0,0.0,0.04486500099301338,-0.6420178413391113,D,0
35.410069791,0,0.0,0.04807755723595619,-0.6190080642700195,D,0
35.46089583,0,0.0,0.04807755723595619,-0.6190080642700195,D,0
35.510076183,0,0.0,0.054502665996551514,-0.6343479156494141,D,0
35.560905294,0,0.0,0.054502665996551514,-0.6343479156494141,D,0
35.610072625,0,0.0,0.05250866711139679,-0.6523947715759277,D,0
35.660929123,0,0.0,0.05250866711139679,-0.6523947715759277,D,0
35.710073354,0,0.0,0.04298177734017372,-0.628933846950531,D,0
35.760729593,0,0.0,0.04298177734017372,-0.628933846950531,D,0
35.810049798,0,0.0,0.026586666703224182,-0.6135939955711365,D,0
35.860988749,0,0.0,0.026586666703224182,-0.6135939955711365,D,0
35.910008485,0,0.01074544433504343,0.0,-0.6212639212608337,D,0
35.960922,0,0.01074544433504343,0.0,-0.6212639212608337,D,0
36.010023899,0,0.04242789000272751,0.0,-0.6420178413391113,D,0
36.060944866,0,0.04242789000272751,0.0,-0.6420178413391113,D,0
36.110010193,0,0.03733211010694504,0.0,-0.6266779899597168,D,0
36.160908315,0,0.03733211010694504,0.0,-0.6266779899597168,D,0
36.210158992,0,0.024038778617978096,0.0,-0.6393107771873474,D,0
36.260912207,0,0.024038778617978096,0.0,-0.6393107771873474,D,0
36.310154949,0,0.033565666526556015,0.0,-0.6420178413391113,D,0
36.360880199,0,0.033565666526556015,0.0,-0.6420178413391113,D,0
36.410070437,0,0.0392153337597847,0.0,-0.6343479156494141,D,0
36.460980205,0,0.0392153337597847,0.0,-0.6343479156494141,D,0
36.510150989,0,0.03101777844130993,0.0,-0.6316408514976501,D,0
36.560955973,0,0.03101777844130993,0.0,-0.6316408514976501,D,0
36.610194363,0,0.03101777844130993,0.0,-0.6370549201965332,D,0
36.660852936,0,0.03101777844130993,0.0,-0.6370549201965332,D,0
36.710127129,0,0.03423033282160759,0.0,-0.6447248458862305,D,0
36.760924242,0,0.03423033282160759,0.0,-0.6447248458862305,D,0
36.810070037,0,0.03157166764140129,0.0,-0.6393107771873474,D,0
36.860769852,0,0.03157166764140129,0.0,-0.6393107771873474,D,0
36.910066122,0,0.030463889241218567,0.0,-0.6393107771873474,D,0
36.960805355,0,0.030463889241218567,0.0,-0.6393107771873474,D,0
37.010053087,0,0.033565666526556015,0.0,-0.6366037726402283,D,0
37.060732358,0,0.033565666526556015,0.0,-0.6366037726402283,D,0
37.110047983,0,0.03411955386400223,0.0,-0.628933846950531,D,0
37.160734965,0,0.03411955386400223,0.0,-0.628933846950531,D,0
37.210046111,0,0.03157166764140129,0.0,-0.6393107771873474,D,0
37.260751362,0,0.03157166764140129,0.0,-0.6393107771873474,D,0
37.310051405,0,0.008862222544848919,0.0,-0.5621603727340698,D,0
37.360761808,0,0.008862222544848919,0.0,-0.5621603727340698,D,0
37.41004195,0,0.0,0.0018832222558557987,-0.39928725361824036,D,0
37.460745889,0,0.0,0.0018832222558557987,-0.39928725361824036,D,0
37.510048428,0,0.0013293332885950804,0.0,-0.21656258404254913,D,0
37.560764846,0,0.0013293332885950804,0.0,-0.21656258404254913,D,0
37.61005865,0,0.00819755531847477,0.0,-0.1109883263707161,D,0
37.660820501,0,0.00819755531847477,0.0,-0.1109883263707161,D,0
37.710057066,0,0.003212555544450879,0.0,-0.023009775206446648,D,0
37.760813189,0,0.003212555544450879,0.0,-0.023009775206446648,D,0
37.810061336,0,0.0,0.0037664445117115974,0.02075391449034214,D,0
37.861128584,0,0.0,0.0037664445117115974,0.02075391449034214,D,0
37.910055784,0,0.0,0.003212555544450879,0.023009775206446648,D,0
37.960763243,0,0.0,0.003212555544450879,0.023009775206446648,D,0
38.010011389,0,0.011963999830186367,0.0,0.0902344137430191,D,0
38.060688098,0,0.011963999830186367,0.0,0.0902344137430191,D,0
38.110089052,0,0.046748220920562744,0.0,0.25265634059906006,D,0
38.16070481,0,0.046748220920562744,0.0,0.25265634059906006,D,0
